;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
347;2618JYP;30/11/2018 08:33:59;EFE012;6;24;0;SortingType:6
348;2618JYP;30/11/2018 08:33:59;F0896E;6;24;0;SortingType:6
349;2618JYP;30/11/2018 08:32:59;F09134;6;24;0;SortingType:6
350;2618JYP;30/11/2018 08:32:59;F09D7D;6;24;0;SortingType:6
351;2618JYP;30/11/2018 08:32:00;F0841B;6;24;0;SortingType:6
352;2618JYP;30/11/2018 08:26:59;F08EAE;5;24;7;SortingType:6
353;2618JYP;30/11/2018 08:24:59;F0BA64;5;24;17;SortingType:6
354;2618JYP;30/11/2018 08:21:00;F09401;5;24;29;SortingType:6
355;2618JYP;30/11/2018 08:19:00;F0B726;5;24;29;SortingType:6
356;2618JYP;30/11/2018 08:17:59;F0C5CA;5;24;24;SortingType:6
357;2618JYP;30/11/2018 08:10:59;F0897C;5;24;32;SortingType:6
358;2618JYP;30/11/2018 08:08:59;F08E0A;5;24;30;SortingType:6
359;2618JYP;30/11/2018 08:08:00;F099AF;5;24;17;NaN
360;2618JYP;30/11/2018 07:48:59;F0978A;2;24;3;SortingType:6
361;2618JYP;30/11/2018 07:45:59;F0B38D;5;24;39;SortingType:6
362;2618JYP;30/11/2018 07:45:00;F08A9C;5;24;13;SortingType:6
363;2618JYP;30/11/2018 07:43:00;F0C9DD;5;24;14;SortingType:6
364;2618JYP;30/11/2018 07:41:00;F08DD9;5;24;10;SortingType:6
365;2618JYP;30/11/2018 07:36:59;F08B3F;2;24;19;NaN
366;2618JYP;30/11/2018 07:36:00;F09BDD;2;24;9;SortingType:6
367;2618JYP;30/11/2018 07:29:00;8BA51B;2;24;0;SortingType:6
368;2618JYP;30/11/2018 07:27:59;8BB8EA;2;24;0;SortingType:6
369;2618JYP;29/11/2018 13:14:00;B54C91;2;23;2;SortingType:6
370;2618JYP;29/11/2018 12:40:59;B5417A;2;23;15;SortingType:6
371;7501JXG;29/11/2018 11:26:00;F0815F;3;4;80;SortingType:7
372;7501JXG;29/11/2018 11:21:00;ZAMIP;2;4;42;SortingType:6
373;7501JXG;29/11/2018 11:17:00;F08144;5;4;52;SortingType:7
374;7501JXG;29/11/2018 11:15:59;F0B5A8;5;4;42;SortingType:7
375;7501JXG;29/11/2018 11:14:00;F094E9;5;4;34;SortingType:7
376;7501JXG;29/11/2018 11:12:59;F0A402;5;4;78;SortingType:7
377;7501JXG;29/11/2018 11:10:59;F0AA46;5;4;102;SortingType:7
378;7501JXG;29/11/2018 11:08:59;F0C8DC;6;4;84;SortingType:7
379;1541CLM;29/11/2018 11:08:59;B57B2A;2;16;8;SortingType:6
380;1541CLM;29/11/2018 11:06:59;B591BE;2;16;133;SortingType:6
381;7501JXG;29/11/2018 11:06:59;F0986F;6;4;66;SortingType:7
382;7501JXG;29/11/2018 11:05:00;F0BD14;5;4;54;SortingType:7
383;7501JXG;29/11/2018 11:03:59;F0C215;5;4;76;SortingType:7
384;7501JXG;29/11/2018 11:01:00;F0BDAF;5;4;28;SortingType:7
385;7501JXG;29/11/2018 10:59:59;F093FE;5;4;50;SortingType:7
386;1541CLM;29/11/2018 10:59:00;B57EF3;2;16;18;SortingType:6
387;7501JXG;29/11/2018 10:54:59;F0963B;3;4;40;SortingType:7
388;7501JXG;29/11/2018 10:48:59;F0B163;3;4;2;SortingType:7
389;7501JXG;29/11/2018 10:43:59;F0BC92;3;4;68;SortingType:7
390;2618JYP;29/11/2018 09:04:00;B54B18;2;23;107;SortingType:6
391;2618JYP;29/11/2018 09:02:59;B590CB;2;23;10;SortingType:6
392;2618JYP;29/11/2018 08:48:59;B54220;2;23;33;SortingType:6
393;2618JYP;29/11/2018 07:50:59;B54333;2;23;0;SortingType:6
394;7501JXG;29/11/2018 06:20:59;F087B6;2;4;58;SortingType:7
395;7501JXG;29/11/2018 06:18:59;F0C2B4;5;4;114;SortingType:7
396;7501JXG;29/11/2018 06:17:00;F0B86C;5;4;92;SortingType:7
397;7501JXG;29/11/2018 06:15:59;8B4753;5;4;80;SortingType:6
398;7501JXG;29/11/2018 06:08:59;F0929A;3;4;132;SortingType:7
399;7501JXG;29/11/2018 06:02:59;F07BD1;2;4;40;SortingType:7
400;7501JXG;29/11/2018 06:02:00;F0CEEB;6;4;132;SortingType:7
401;7501JXG;29/11/2018 06:00:00;F088B9;5;4;42;SortingType:7
402;7501JXG;29/11/2018 05:57:59;F0BD2A;5;4;54;SortingType:7
403;2618JYP;28/11/2018 11:42:59;B57A2A;2;23;24;SortingType:6
404;2618JYP;28/11/2018 11:39:59;B56E77;2;23;26;SortingType:6
405;2618JYP;28/11/2018 08:42:59;B54206;2;23;14;SortingType:6
406;2618JYP;28/11/2018 07:30:00;B550E1;2;23;9;SortingType:6
407;2618JYP;28/11/2018 07:25:59;B55006;2;23;22;SortingType:6
408;2618JYP;28/11/2018 07:23:59;B54D72;2;23;7;SortingType:6
409;2618JYP;28/11/2018 07:21:59;B55058;2;23;3;SortingType:6
410;2618JYP;27/11/2018 13:14:59;B57941;2;21;25;SortingType:6
411;2618JYP;27/11/2018 13:14:00;B54D28;2;21;8;SortingType:6
412;1541CLM;27/11/2018 11:57:59;B57F39;2;14;23;SortingType:6
413;1541CLM;27/11/2018 11:48:59;B57812;2;14;17;SortingType:6
414;7501JXG;27/11/2018 10:18:59;F08144;5;2;78;SortingType:7
415;7501JXG;27/11/2018 10:18:00;F0B5A8;5;2;44;SortingType:7
416;7501JXG;27/11/2018 10:16:00;F094E9;5;2;40;SortingType:7
417;7501JXG;27/11/2018 10:14:59;F0A402;5;2;46;SortingType:7
418;7501JXG;27/11/2018 10:12:59;F0AA46;5;2;228;SortingType:7
419;7501JXG;27/11/2018 10:09:59;F0C8DC;6;2;72;SortingType:7
420;7501JXG;27/11/2018 10:07:59;F0986F;6;2;74;SortingType:7
421;7501JXG;27/11/2018 10:05:59;F0BD14;5;2;108;SortingType:7
422;7501JXG;27/11/2018 10:05:00;F0C215;5;2;98;SortingType:7
423;7501JXG;27/11/2018 10:02:59;F0BDAF;5;2;26;SortingType:7
424;7501JXG;27/11/2018 10:02:00;F093FE;5;2;44;SortingType:7
425;7501JXG;27/11/2018 10:00:00;F0A0EE;2;2;64;SortingType:7
426;7501JXG;27/11/2018 09:56:59;F0A544;3;2;10;SortingType:7
427;7501JXG;27/11/2018 09:53:59;F0963B;3;2;40;SortingType:7
428;7501JXG;27/11/2018 09:49:00;F0B163;3;2;16;SortingType:7
429;2618JYP;27/11/2018 08:30:59;F0A3D4;5;20;11;SortingType:6
430;2618JYP;27/11/2018 08:26:59;F0C2C0;5;20;31;SortingType:6
431;2618JYP;27/11/2018 08:21:00;F0B20D;6;20;18;SortingType:6
432;2618JYP;27/11/2018 08:17:00;F0841B;6;20;17;SortingType:6
433;2618JYP;27/11/2018 08:15:59;F09134;6;20;15;SortingType:6
434;2618JYP;27/11/2018 08:15:59;F09D7D;6;20;14;SortingType:6
435;2618JYP;27/11/2018 08:15:00;EFE012;6;20;14;SortingType:6
436;2618JYP;27/11/2018 08:14:00;F0896E;6;20;40;SortingType:6
437;2618JYP;27/11/2018 08:08:59;F0BA64;5;20;16;SortingType:6
438;2618JYP;27/11/2018 08:03:00;F0C5CA;5;20;21;SortingType:6
439;2618JYP;27/11/2018 07:57:59;8EF3E4;5;20;8;SortingType:6
440;2618JYP;27/11/2018 07:57:59;F099C0;5;20;15;SortingType:6
441;2618JYP;27/11/2018 07:54:59;F0897C;5;20;35;SortingType:6
442;2618JYP;27/11/2018 07:54:00;F09F84;5;20;44;SortingType:6
443;2618JYP;27/11/2018 07:52:59;F08E0A;5;20;38;SortingType:6
444;2618JYP;27/11/2018 07:50:59;F099AF;5;20;27;NaN
445;2618JYP;27/11/2018 07:34:00;F0978A;2;20;27;SortingType:6
446;2618JYP;27/11/2018 07:32:00;F08A9C;5;20;14;SortingType:6
447;2618JYP;27/11/2018 07:29:00;F0C9DD;5;20;9;SortingType:6
448;2618JYP;27/11/2018 07:27:00;F08DD9;5;20;18;SortingType:6
449;2618JYP;27/11/2018 07:20:00;8BA51B;2;20;12;SortingType:6
450;2618JYP;27/11/2018 07:20:00;8BB8EA;2;20;12;SortingType:6
451;1541CLM;27/11/2018 06:18:59;B57BD5;2;14;293;SortingType:6
452;7501JXG;27/11/2018 06:04:59;F07BD1;2;2;38;SortingType:7
453;7501JXG;27/11/2018 06:02:59;F0CEEB;6;2;78;SortingType:7
454;7501JXG;27/11/2018 06:00:59;F088B9;5;2;54;SortingType:7
455;7501JXG;27/11/2018 05:59:00;F0BD2A;5;2;56;SortingType:7
456;1541CLM;26/11/2018 12:36:59;B57B2A;2;13;22;SortingType:6
457;2618JYP;26/11/2018 12:31:59;B54220;2;19;35;SortingType:6
458;2618JYP;26/11/2018 11:57:00;B5417A;2;19;18;SortingType:6
459;1541CLM;26/11/2018 11:42:00;B591BE;2;13;107;SortingType:6
460;1541CLM;26/11/2018 11:35:00;B57EF3;2;13;4;SortingType:6
461;2618JYP;26/11/2018 08:05:00;B54333;2;19;4;SortingType:6
462;7501JXG;24/11/2018 08:06:00;F08144;5;6;58;SortingType:7
463;7501JXG;24/11/2018 08:05:00;F0B5A8;5;6;106;SortingType:7
464;7501JXG;24/11/2018 08:03:59;F094E9;5;6;8;SortingType:7
465;7501JXG;24/11/2018 08:01:59;F0A402;5;6;54;SortingType:7
466;7501JXG;24/11/2018 08:01:00;F0AA46;5;6;46;SortingType:7
467;7501JXG;24/11/2018 07:59:00;F0C8DC;6;6;66;SortingType:7
468;7501JXG;24/11/2018 07:57:00;F0986F;6;6;70;SortingType:7
469;7501JXG;24/11/2018 07:56:00;F0BD14;5;6;52;SortingType:7
470;7501JXG;24/11/2018 07:54:59;F0C215;5;6;28;SortingType:7
471;7501JXG;24/11/2018 07:52:59;F0BDAF;5;6;16;SortingType:7
472;7501JXG;24/11/2018 07:52:00;F093FE;5;6;70;SortingType:7
473;7501JXG;24/11/2018 07:48:59;F0A544;3;6;18;SortingType:7
474;7501JXG;24/11/2018 07:47:00;F0963B;3;6;32;SortingType:7
475;7501JXG;24/11/2018 07:41:00;F0B163;3;6;18;SortingType:7
476;7501JXG;24/11/2018 05:57:59;F07BD1;2;6;18;SortingType:7
477;7501JXG;23/11/2018 16:07:00;ZAMIP;2;4;68;SortingType:6
478;7501JXG;23/11/2018 12:54:59;F0B86C;5;18;42;SortingType:7
479;7501JXG;23/11/2018 12:53:59;8B4753;5;18;20;SortingType:6
480;7501JXG;23/11/2018 12:53:00;F0C2B4;5;18;62;SortingType:7
481;2618JYP;23/11/2018 11:57:59;ZAMIP;2;25;112,9;SortingType:6
482;2618JYP;23/11/2018 10:52:59;ZAMUP;4;25;116;SortingType:7
483;1541CLM;23/11/2018 10:02:00;B57F39;2;17;11;SortingType:6
484;1541CLM;23/11/2018 09:49:59;B57812;2;17;41;SortingType:6
485;2618JYP;23/11/2018 09:13:00;F08B3F;2;24;19;NaN
486;2618JYP;23/11/2018 09:11:00;F09BDD;2;24;17;SortingType:6
487;2618JYP;23/11/2018 09:08:00;B57738;1;24;34;SortingType:6
488;2618JYP;23/11/2018 08:21:00;F07F73;2;24;22;SortingType:6
489;2618JYP;23/11/2018 08:21:00;F0BC67;2;24;46;SortingType:6
490;2618JYP;23/11/2018 08:17:59;F0A3D4;5;24;14;SortingType:6
491;2618JYP;23/11/2018 08:14:00;F0AC86;5;24;5;SortingType:6
492;2618JYP;23/11/2018 08:12:00;F0C2C0;5;24;18;SortingType:6
493;2618JYP;23/11/2018 08:08:59;F08DD9;5;24;15;SortingType:6
494;2618JYP;23/11/2018 08:06:00;F0BA93;2;24;18;SortingType:6
495;2618JYP;23/11/2018 08:01:59;EFE012;6;24;7;SortingType:6
496;2618JYP;23/11/2018 08:01:59;F0896E;6;24;5;SortingType:6
497;2618JYP;23/11/2018 08:01:00;F0841B;6;24;2;SortingType:6
498;2618JYP;23/11/2018 08:01:00;F09D7D;6;24;25;SortingType:6
499;2618JYP;23/11/2018 08:01:00;F09134;6;24;4;SortingType:6
500;2618JYP;23/11/2018 07:59:59;F0841B;6;24;16;SortingType:6
501;2618JYP;23/11/2018 07:57:59;F07DE1;5;24;105;SortingType:6
502;2618JYP;23/11/2018 07:56:00;F08A9C;5;24;13;SortingType:6
503;2618JYP;23/11/2018 07:56:00;F0B38D;5;24;11;SortingType:6
504;2618JYP;23/11/2018 07:54:00;F0C9DD;5;24;4;SortingType:6
505;2618JYP;23/11/2018 07:50:59;F08EAE;5;24;0;SortingType:6
506;2618JYP;23/11/2018 07:47:00;F0BA64;5;24;20;SortingType:6
507;2618JYP;23/11/2018 07:45:59;F09401;5;24;19;SortingType:6
508;2618JYP;23/11/2018 07:43:00;F0B726;5;24;14;SortingType:6
509;2618JYP;23/11/2018 07:43:00;F0C5CA;5;24;77;SortingType:6
510;2618JYP;23/11/2018 07:38:59;F099C0;5;24;12;SortingType:6
511;2618JYP;23/11/2018 07:36:59;F0897C;5;24;17;SortingType:6
512;2618JYP;23/11/2018 07:34:59;F08E0A;5;24;27;SortingType:6
513;2618JYP;23/11/2018 07:34:00;F099AF;5;24;19;NaN
514;2618JYP;23/11/2018 07:11:00;B54A36;2;24;23;SortingType:6
515;2618JYP;23/11/2018 07:02:59;8BB8EA;2;24;14;SortingType:6
516;2618JYP;23/11/2018 07:02:59;8BA51B;2;24;33;SortingType:6
517;2618JYP;22/11/2018 13:09:59;B54C91;2;23;35;SortingType:6
518;2618JYP;22/11/2018 12:13:00;B5417A;2;23;50;SortingType:6
519;7501JXG;22/11/2018 12:02:59;F094E9;5;4;84;SortingType:7
520;7501JXG;22/11/2018 12:02:00;F0A402;5;4;68;SortingType:7
521;7501JXG;22/11/2018 11:55:00;F0AA46;5;4;66;SortingType:7
522;7501JXG;22/11/2018 11:51:59;F0C8DC;6;4;66;SortingType:7
523;7501JXG;22/11/2018 11:51:00;F0986F;6;4;94;SortingType:7
524;7501JXG;22/11/2018 11:48:00;F0BD14;5;4;26;SortingType:7
525;7501JXG;22/11/2018 11:46:00;F0C215;5;4;46;SortingType:7
526;7501JXG;22/11/2018 11:44:00;F0BDAF;5;4;68;SortingType:7
527;7501JXG;22/11/2018 11:42:00;F093FE;5;4;66;SortingType:7
528;7501JXG;22/11/2018 11:37:59;F08144;5;4;122;SortingType:7
529;7501JXG;22/11/2018 11:37:00;F0B5A8;5;4;44;SortingType:7
530;7501JXG;22/11/2018 11:35:00;F0A0EE;2;4;32;SortingType:7
531;7501JXG;22/11/2018 11:32:00;F0CEEB;6;4;32;SortingType:7
532;7501JXG;22/11/2018 11:30:00;F088B9;5;4;24;SortingType:7
533;7501JXG;22/11/2018 11:24:59;F0963B;3;4;34;SortingType:7
534;7501JXG;22/11/2018 11:21:00;F0BD2A;5;4;58;SortingType:7
535;7501JXG;22/11/2018 11:17:00;F0B163;3;4;10;SortingType:7
536;1541CLM;22/11/2018 10:00:00;B57B2A;2;16;12;SortingType:6
537;1541CLM;22/11/2018 09:58:59;B591BE;2;16;117;SortingType:6
538;1541CLM;22/11/2018 09:45:00;B57EF3;2;16;24;SortingType:6
539;1541CLM;22/11/2018 09:40:00;B590E1;2;16;26;SortingType:6
540;2618JYP;22/11/2018 09:08:59;B590CB;2;23;6;SortingType:6
541;2618JYP;22/11/2018 09:08:59;B54B18;2;23;20;SortingType:6
542;2618JYP;22/11/2018 08:55:59;B54220;2;23;19;SortingType:6
543;2618JYP;22/11/2018 07:57:00;B54333;2;23;15;SortingType:6
544;7501JXG;22/11/2018 06:17:00;F087B6;2;4;20;SortingType:7
545;7501JXG;22/11/2018 06:13:59;F0B86C;5;4;54;SortingType:7
546;7501JXG;22/11/2018 06:11:59;8B4753;5;4;18;SortingType:6
547;7501JXG;22/11/2018 06:11:00;F0C2B4;5;4;62;SortingType:7
548;2618JYP;21/11/2018 12:44:00;ZAMIP;2;22;35;SortingType:6
549;2618JYP;21/11/2018 12:42:59;8EFFC8;2;22;78;SortingType:6
550;2618JYP;21/11/2018 12:38:00;8BC393;2;22;34;SortingType:6
551;2618JYP;21/11/2018 12:36:00;8EE15E;2;22;32;SortingType:6
552;2618JYP;21/11/2018 12:35:00;8BAC26;2;22;18;SortingType:6
553;2618JYP;21/11/2018 12:33:59;8EB28A;2;22;40;SortingType:6
554;2618JYP;21/11/2018 12:31:59;ZAMIP;2;22;29;SortingType:6
555;2618JYP;21/11/2018 12:29:00;8BA3E6;2;22;45;SortingType:6
556;2618JYP;21/11/2018 12:24:59;B54C58;2;22;30;SortingType:6
557;2618JYP;21/11/2018 12:24:59;B540AD;2;22;46;SortingType:6
558;2618JYP;21/11/2018 12:20:59;B5763A;2;22;45;SortingType:6
559;2618JYP;21/11/2018 12:18:59;B56DB6;2;22;34;SortingType:6
560;2618JYP;21/11/2018 12:17:00;B57CCF;2;22;20;SortingType:6
561;2618JYP;21/11/2018 12:15:00;B550D4;2;22;8;SortingType:6
562;2618JYP;21/11/2018 12:13:59;B54221;2;22;33;SortingType:6
563;2618JYP;21/11/2018 12:13:00;B59075;2;22;176;SortingType:6
564;2618JYP;21/11/2018 12:08:59;B58EC0;2;22;204;SortingType:6
565;2618JYP;21/11/2018 12:08:00;B54258;2;22;164;SortingType:6
566;2618JYP;21/11/2018 12:02:59;ZAMIP;2;22;169;SortingType:6
567;2618JYP;21/11/2018 12:02:00;B578EE;2;22;29;SortingType:6
568;2618JYP;21/11/2018 12:00:00;B578CE;2;22;6;SortingType:6
569;2618JYP;21/11/2018 11:57:59;B54C4F;2;22;64;SortingType:6
570;2618JYP;21/11/2018 11:19:00;B57D2B;2;22;50;SortingType:6
571;2618JYP;21/11/2018 11:14:00;B595FA;2;22;53;SortingType:6
572;2618JYP;21/11/2018 11:12:59;B5440C;2;22;5;SortingType:6
573;2618JYP;21/11/2018 11:10:00;B54BB8;2;22;175;SortingType:6
574;2618JYP;21/11/2018 11:08:59;B57AFE;2;22;0;SortingType:6
575;2618JYP;21/11/2018 11:06:59;B57BC9;2;22;43;SortingType:6
576;2618JYP;21/11/2018 11:05:00;B58FC4;2;22;86;SortingType:6
577;2618JYP;21/11/2018 10:59:00;B57AE2;2;22;21;SortingType:6
578;2618JYP;21/11/2018 10:57:00;B58CBC;2;22;7;SortingType:6
579;2618JYP;21/11/2018 10:36:59;B54A6A;2;22;32;SortingType:6
580;2618JYP;21/11/2018 10:30:59;B57EB0;2;22;32;SortingType:6
581;2618JYP;21/11/2018 10:29:00;B54152;2;22;35;SortingType:6
582;2618JYP;21/11/2018 10:27:59;B54B54;2;22;5;SortingType:6
583;2618JYP;21/11/2018 10:20:00;B57C84;2;22;20;SortingType:6
584;2618JYP;21/11/2018 10:18:59;B54C2A;2;22;58;SortingType:6
585;2618JYP;21/11/2018 10:16:59;B57BF9;2;22;20;SortingType:6
586;2618JYP;21/11/2018 10:14:59;ZAMIP;2;22;75;SortingType:6
587;2618JYP;21/11/2018 10:12:59;B57CAB;2;22;43;SortingType:6
588;2618JYP;21/11/2018 10:12:00;B54A17;2;22;86;SortingType:6
589;2618JYP;21/11/2018 10:09:59;B57CBC;2;22;52;SortingType:6
590;2618JYP;21/11/2018 10:05:00;8EC345;2;22;26;SortingType:6
591;2618JYP;21/11/2018 10:03:59;B5907B;2;22;36;SortingType:6
592;2618JYP;21/11/2018 09:04:00;B58C49;2;22;6;SortingType:6
593;2618JYP;21/11/2018 09:02:59;B59064;2;22;36;SortingType:6
594;2618JYP;21/11/2018 09:02:00;B544A7;2;22;64;SortingType:6
595;2618JYP;21/11/2018 09:00:59;B54E21;2;22;44;SortingType:6
596;2618JYP;21/11/2018 08:59:00;B578FB;2;22;15;SortingType:6
597;2618JYP;21/11/2018 08:48:00;B58D91;2;22;27;SortingType:6
598;2618JYP;21/11/2018 08:46:59;B58F64;2;22;83;SortingType:6
599;2618JYP;21/11/2018 08:46:00;B54243;2;22;71;SortingType:6
600;2618JYP;21/11/2018 08:44:00;B58C14;2;22;59;SortingType:6
601;2618JYP;21/11/2018 08:41:00;B59153;2;22;95;SortingType:6
602;2618JYP;21/11/2018 08:39:00;B57A24;2;22;43;SortingType:6
603;2618JYP;21/11/2018 08:35:59;B54B23;2;22;28;SortingType:6
604;2618JYP;21/11/2018 08:33:59;B58D5D;2;22;28;SortingType:6
605;2618JYP;21/11/2018 08:32:59;B595B1;2;22;32;SortingType:6
606;2618JYP;21/11/2018 08:30:00;B54036;2;22;194;SortingType:6
607;2618JYP;21/11/2018 08:28:59;B548E4;2;22;32;SortingType:6
608;2618JYP;21/11/2018 08:28:59;B5422D;2;22;56;SortingType:6
609;2618JYP;21/11/2018 08:23:00;8EFA0D;2;22;13;SortingType:6
610;2618JYP;21/11/2018 08:10:59;B54D3F;2;22;43;SortingType:6
611;2618JYP;21/11/2018 08:08:59;B5443F;2;22;7;SortingType:6
612;2618JYP;21/11/2018 08:08:00;B57661;2;22;28;SortingType:6
613;2618JYP;21/11/2018 08:06:59;B590A9;2;22;16;SortingType:6
614;2618JYP;21/11/2018 08:05:00;B543F6;2;22;112;SortingType:6
615;2618JYP;21/11/2018 08:03:00;B57A0A;2;22;16;SortingType:6
616;2618JYP;21/11/2018 08:01:59;B55014;2;22;53;SortingType:6
617;2618JYP;21/11/2018 07:59:00;B59010;2;22;68;SortingType:6
618;2618JYP;21/11/2018 07:57:59;B54C4A;2;22;51;SortingType:6
619;2618JYP;21/11/2018 07:56:00;8EC449;2;22;17;SortingType:6
620;2618JYP;21/11/2018 07:34:59;B57B08;2;22;1;SortingType:6
621;2618JYP;21/11/2018 07:34:00;B550E1;2;22;16;SortingType:6
622;2618JYP;21/11/2018 07:32:00;B55058;2;22;3;SortingType:6
623;2618JYP;21/11/2018 07:30:59;B54218;2;22;14;SortingType:6
624;2618JYP;21/11/2018 07:29:00;B55006;2;22;35;SortingType:6
625;2618JYP;21/11/2018 07:27:00;B54C60;2;22;29;SortingType:6
626;2618JYP;21/11/2018 07:25:00;B5772B;2;22;33;SortingType:6
627;2618JYP;21/11/2018 07:23:00;B54D72;2;22;28;SortingType:6
628;2618JYP;20/11/2018 12:29:00;B57941;2;21;41,9;SortingType:6
629;2618JYP;20/11/2018 12:29:00;B54D28;2;21;13;SortingType:6
630;7501JXG;20/11/2018 10:30:00;F08144;5;2;72;SortingType:7
631;7501JXG;20/11/2018 10:27:59;F0B5A8;5;2;38;SortingType:7
632;7501JXG;20/11/2018 10:23:00;F094E9;5;2;38;SortingType:7
633;7501JXG;20/11/2018 10:20:00;F0A402;5;2;66;SortingType:7
634;2618JYP;20/11/2018 10:18:59;B56E76;2;20;29;SortingType:6
635;7501JXG;20/11/2018 10:18:00;F0AA46;5;2;72;SortingType:7
636;2618JYP;20/11/2018 10:16:59;B58FF8;2;20;46;SortingType:6
637;2618JYP;20/11/2018 10:16:59;B5424E;2;20;25;SortingType:6
638;7501JXG;20/11/2018 10:14:59;F0C8DC;6;2;80;SortingType:7
639;2618JYP;20/11/2018 10:12:59;ZAMIP;2;20;37;SortingType:6
640;7501JXG;20/11/2018 10:12:00;F0986F;6;2;92;SortingType:7
641;2618JYP;20/11/2018 10:11:00;B54B2A;2;20;24;SortingType:6
642;7501JXG;20/11/2018 10:11:00;F0BD14;5;2;32;SortingType:7
643;7501JXG;20/11/2018 10:09:00;F0C215;5;2;112;SortingType:7
644;2618JYP;20/11/2018 10:07:59;ZAMIP;2;20;209;SortingType:6
645;7501JXG;20/11/2018 10:07:00;F0BDAF;5;2;40;SortingType:7
646;7501JXG;20/11/2018 10:05:59;F093FE;5;2;120;SortingType:7
647;7501JXG;20/11/2018 10:03:59;F0A0EE;2;2;92;SortingType:7
648;2618JYP;20/11/2018 10:03:59;ZAMIP;2;20;35;SortingType:6
649;2618JYP;20/11/2018 10:02:00;8F072A;2;20;24;SortingType:6
650;7501JXG;20/11/2018 10:00:59;F0A544;3;2;12;SortingType:7
651;2618JYP;20/11/2018 10:00:00;B549CB;2;20;73;SortingType:6
652;7501JXG;20/11/2018 09:58:59;F0963B;3;2;30;SortingType:7
653;2618JYP;20/11/2018 09:58:00;B58F82;2;20;14;SortingType:6
654;2618JYP;20/11/2018 09:56:59;B54E04;2;20;16;SortingType:6
655;2618JYP;20/11/2018 09:56:00;B58C24;2;20;20;SortingType:6
656;7501JXG;20/11/2018 09:53:59;F0B163;3;2;10;SortingType:7
657;2618JYP;20/11/2018 09:53:59;B548B5;2;20;48;SortingType:6
658;2618JYP;20/11/2018 09:53:00;B5435F;2;20;12;SortingType:6
659;1541CLM;20/11/2018 09:51:59;B57F39;2;14;25;SortingType:6
660;2618JYP;20/11/2018 09:49:59;B54A4C;2;20;26;SortingType:6
661;2618JYP;20/11/2018 09:47:00;ZAMIP;2;20;38;SortingType:6
662;2618JYP;20/11/2018 09:45:59;B54100;2;20;27;SortingType:6
663;2618JYP;20/11/2018 09:36:00;8BA476;2;20;35;SortingType:6
664;2618JYP;20/11/2018 09:33:59;ZAMIP;2;20;14;SortingType:6
665;2618JYP;20/11/2018 09:31:59;8BC059;2;20;17;SortingType:6
666;2618JYP;20/11/2018 09:29:59;8BA4D7;2;20;31;SortingType:6
667;2618JYP;20/11/2018 09:27:59;8BC6B9;2;20;121;SortingType:6
668;2618JYP;20/11/2018 09:24:00;8BA48E;2;20;63;SortingType:6
669;2618JYP;20/11/2018 08:51:59;F09EF9;5;20;113;SortingType:6
670;2618JYP;20/11/2018 08:51:00;F08B65;5;20;100;SortingType:6
671;2618JYP;20/11/2018 08:48:00;F0C6DD;5;20;4;SortingType:6
672;2618JYP;20/11/2018 08:46:00;F0A3D4;5;20;12;SortingType:6
673;2618JYP;20/11/2018 08:42:59;F0AC86;5;20;12;SortingType:6
674;2618JYP;20/11/2018 08:42:00;F0C2C0;5;20;12;SortingType:6
675;2618JYP;20/11/2018 08:39:00;F0BA93;2;20;7;SortingType:6
676;2618JYP;20/11/2018 08:37:00;F0B20D;6;20;23;SortingType:6
677;2618JYP;20/11/2018 08:32:00;F0841B;6;20;3;SortingType:6
678;2618JYP;20/11/2018 08:32:00;F09134;6;20;13;SortingType:6
679;2618JYP;20/11/2018 08:30:59;F09D7D;6;20;11;SortingType:6
680;2618JYP;20/11/2018 08:30:59;F0896E;6;20;28;SortingType:6
681;2618JYP;20/11/2018 08:28:00;F0A6D4;5;20;5;SortingType:6
682;2618JYP;20/11/2018 08:26:59;F0C7EE;5;20;2;SortingType:6
683;2618JYP;20/11/2018 08:26:59;F0BC93;5;20;7;SortingType:6
684;2618JYP;20/11/2018 08:26:00;F0BE51;5;20;72;SortingType:6
685;2618JYP;20/11/2018 08:21:00;F0BA64;5;20;30;SortingType:6
686;2618JYP;20/11/2018 08:17:59;F09401;5;20;29;SortingType:6
687;2618JYP;20/11/2018 08:15:59;F0C5CA;5;20;90;SortingType:6
688;2618JYP;20/11/2018 08:12:59;8EF3E4;5;20;20;SortingType:6
689;2618JYP;20/11/2018 08:12:00;F099C0;5;20;22;SortingType:6
690;2618JYP;20/11/2018 08:10:00;F0897C;5;20;11;SortingType:6
691;2618JYP;20/11/2018 08:08:00;F08E0A;5;20;12;SortingType:6
692;2618JYP;20/11/2018 08:08:00;F09F84;5;20;3;SortingType:6
693;2618JYP;20/11/2018 08:06:00;F099AF;5;20;16;NaN
694;2618JYP;20/11/2018 07:50:59;F0978A;2;20;19;SortingType:6
695;2618JYP;20/11/2018 07:48:59;F07DE1;5;20;22;SortingType:6
696;2618JYP;20/11/2018 07:47:00;F08A9C;5;20;15;SortingType:6
697;2618JYP;20/11/2018 07:47:00;F0B38D;5;20;35;SortingType:6
698;2618JYP;20/11/2018 07:43:59;F0C9DD;5;20;9;SortingType:6
699;2618JYP;20/11/2018 07:43:00;F08DD9;5;20;12;SortingType:6
